2015-02-21 23:05:55:601,0.0287503276482298,-0.304990079468007,-0.993374189526807
2015-02-21 23:05:56:143,-0.110832235355133,-0.146562582476795,-0.551459690711534
2015-02-21 23:05:56:687,-0.308717202405454,0.0577837219431609,0.98229147149406
2015-02-21 23:05:57:229,-0.00978206165564689,0.0175089606195783,1.13314803282824
2015-02-21 23:05:57:772,-0.130012311616485,0.130367193127,1.12821619204789
2015-02-21 23:05:58:313,0.153929691859677,0.147285489323503,0.98957250100644
2015-02-21 23:05:58:857,-0.0704401885249785,0.143634352846655,1.00105406063367
2015-02-21 23:05:59:399,-0.0195176405325172,0.103932814456136,0.997595042578263
2015-02-21 23:05:59:942,-0.0180465587086226,0.106566170907976,0.994409087216187
2015-02-21 23:06:00:484,-0.0153898723369206,0.10757552028132,0.992406067207007
2015-02-21 23:06:01:027,-0.0141792043348661,0.111394376078972,0.99582801255599
2015-02-21 23:06:01:569,-0.0187830943490214,0.104552942081025,0.996459905688695
2015-02-21 23:06:02:112,-0.0158395541375224,0.110300816458555,0.994267620119298
2015-02-21 23:06:02:654,-0.0221238736884293,0.109439854877497,0.996516952833177
2015-02-21 23:06:03:197,-0.0217786275609288,0.109025100248525,0.996073162071562
2015-02-21 23:06:03:739,-0.0235185048292267,0.111590818084552,0.995471601566296
2015-02-21 23:06:04:282,-0.0345737212056852,0.115351134656772,0.998057553372385
2015-02-21 23:06:04:824,-0.06476373093868,0.0914412338432734,0.995612067727877
2015-02-21 23:06:05:367,-0.0740087654879004,0.074578178619602,0.997633415702512
2015-02-21 23:06:05:910,-0.0763338374976442,0.0581864681505711,0.997967801269378
2015-02-21 23:06:06:452,-0.0622704894421566,0.056157680663293,0.998506209387064
2015-02-21 23:06:06:994,-0.0465947610050148,0.052781100196838,1.00048328267737
2015-02-21 23:06:07:537,-0.051174056785235,0.0533011411293037,1.00355469936441
2015-02-21 23:06:08:079,-0.0466809104605427,0.0546324561803419,1.0013888400851
2015-02-21 23:06:08:622,-0.0204846060287054,0.0533609121490138,1.0017269329654
2015-02-21 23:06:09:164,0.00838916391774493,0.0511262793894008,1.00153657180279
2015-02-21 23:06:09:706,0.00233312541430081,0.0481661752748941,1.00076375678755
2015-02-21 23:06:10:248,0.0367920093514558,0.054886673528424,1.00378188530777
2015-02-21 23:06:10:792,0.0147616058671836,0.0513800386565652,0.999092316997316
2015-02-21 23:06:11:334,0.00900389564485931,0.046110609488289,0.981270294741442
2015-02-21 23:06:11:877,-0.0829458081774042,0.13222155649143,0.99361768759814
2015-02-21 23:06:12:419,-0.068655997041499,0.148904988705562,0.987791901296187
2015-02-21 23:06:12:962,-0.0760150584535458,0.177655105571,0.98635093815657
2015-02-21 23:06:13:505,-0.0915621796464235,0.17902575287967,0.987049374692761
2015-02-21 23:06:14:047,-0.104705457530955,0.146953304348444,0.983043203263133
2015-02-21 23:06:14:590,-0.0922337768738326,0.175042902914835,0.992324111754962
2015-02-21 23:06:15:131,-0.0677349838078112,0.155752849665921,0.98288440669319
2015-02-21 23:06:15:675,-0.0652013352505775,0.148674483737019,0.988170745316722
2015-02-21 23:06:16:217,-0.0631757977210505,0.146647159240888,0.988014480158426
2015-02-21 23:06:16:760,-0.0630951843342144,0.144856577129871,0.988615822173444
2015-02-21 23:06:17:301,-0.0627737865299026,0.144687215392581,0.989713161636308
2015-02-21 23:06:17:844,-0.0615995894586595,0.145181128541738,0.986921093178995
2015-02-21 23:06:18:386,-0.0635183974407223,0.144589979875387,0.978361769473274
2015-02-21 23:06:18:928,-0.0614659021921059,0.145746118194767,0.977176844454737
2015-02-21 23:06:19:472,-0.0622820126218055,0.145256941151634,0.984601961535798
2015-02-21 23:06:20:015,-0.0617926248459457,0.146935064784402,0.989535323337847
2015-02-21 23:06:20:557,-0.061045375775262,0.146037649634523,0.991031178734826
2015-02-21 23:06:21:100,-0.061462712807557,0.145436247612584,0.990366043294441
2015-02-21 23:06:21:643,-0.0616924019183707,0.145688528641489,0.992263172783057
2015-02-21 23:06:22:185,-0.0618738537524054,0.144376239504017,0.989340528542485
2015-02-21 23:06:22:728,-0.0621879992252552,0.144309683451296,0.990656848407377
2015-02-21 23:06:23:239,-0.0612191153249864,0.144119381419769,0.98881922633128
2015-02-21 23:06:23:781,-0.0609606210585083,0.143579497991359,0.987326698428518
2015-02-21 23:06:24:325,-0.060964816177351,0.14385766257331,0.989802505392642
2015-02-21 23:06:24:867,-0.0612511514886692,0.144347092924821,0.990451296396504
2015-02-21 23:06:25:410,-0.0613636535068151,0.145114130758359,0.989615360022788
2015-02-21 23:06:25:954,-0.061590772333713,0.143898004291008,0.990976113321144
2015-02-21 23:06:26:495,-0.0606049777035092,0.143376033750245,0.991205667037983
2015-02-21 23:06:27:038,-0.0614832550869791,0.144738393215447,0.991313805092834
2015-02-21 23:06:27:580,-0.0613141459718747,0.143133048529459,0.99038623825856
2015-02-21 23:06:28:123,-0.0609602949311615,0.143349225576732,0.990181356314648
2015-02-21 23:06:28:665,-0.0608975074729965,0.143878247848506,0.990020077864583
2015-02-21 23:06:29:208,-0.0609560309279691,0.144001068210982,0.989563896922938
2015-02-21 23:06:29:750,-0.0607214630726196,0.143601762160706,0.992324591126656
2015-02-21 23:06:30:301,-0.0615844833985264,0.142970853187777,0.990008100751073
2015-02-21 23:06:30:843,-0.0605006963067055,0.143579577936489,0.990714014849743
2015-02-21 23:06:31:386,-0.0609829423847285,0.143761281901744,0.990511919808963
2015-02-21 23:06:31:928,-0.0624191655077944,0.142863501156648,0.990299121954863
